小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
泰和嘉苑,2017.08.14 ,350万,87610,390,75,2,30,62,2286,1室0厅1厨1卫,高楼层,21,39.95,暂无数据,31.88,塔楼,西,2003,简装,钢混结构,集中供暖,三梯十一户,70年,有,101101645511,商品房,2017-06-01,普通住宅,满五年,非共有,350,87610,2017-08-14
南露园,2017.08.14 ,785万,95616,830,99,5,31,127,9019,2室1厅1厨1卫,顶层,6,82.1,暂无数据,暂无数据,板楼,南 北,1993,简装,混合结构,集中供暖,一梯四户,70年,无,101101560888,已购公房,2017-05-08,普通住宅,满五年,非共有,785,95616,2017-08-14
展览路,2017.08.14 ,556万,95698,580,94,9,27,312,10332,2室1厅1厨1卫,低楼层,6,58.1,暂无数据,40.66,板楼,南 北,1987,精装,砖混结构,集中供暖,一梯三户,70年,无,101101576242,商品房,2017-05-12,普通住宅,满五年,非共有,556,95698,2017-08-14
信德园,2017.08.14 ,565万,74637,590,70,1,68,46,1854,2室1厅1厨1卫,顶层,12,75.7,暂无数据,64.23,板塔结合,西,2002,其他,钢混结构,自供暖,一梯五户,70年,有,101101667294,商品房,2017-06-06,普通住宅,满两年,共有,565,74637,2017-08-14,219,28930,2012-08-09
政泰家园,2017.08.14 ,390万,65901,408,17,1,28,82,3079,1室0厅1厨1卫,中楼层,22,59.18,暂无数据,45.85,塔楼,西,2004,精装,钢混结构,自供暖,两梯十户,70年,有,101101879459,一类经济适用房,2017-07-29,普通住宅,满五年,非共有,390,65901,2017-08-14
爱民里小区,2017.08.14 ,665万,148107,680,120,4,58,37,1811,1室1厅1厨1卫,中楼层,7,44.9,暂无数据,30.15,板楼,南,1991,其他,混合结构,集中供暖,一梯两户,70年,无,101101484701,已购公房,2017-04-17,普通住宅,满五年,非共有,665,148107,2017-08-14
宣武门外东大街,2017.08.14 ,600万,98929,635,57,3,114,55,5565,3室0厅1厨1卫,低楼层,12,60.65,暂无数据,暂无数据,塔楼,东 南 北,1970,简装,钢混结构,集中供暖,一梯八户,70年,有,101101715345,已购公房,2017-06-18,普通住宅,满五年,非共有,600,98929,2017-08-14
展览路,2017.08.14 ,678万,105444,678,2,0,9,5,164,2室1厅1厨1卫,中楼层,16,64.3,平层,暂无数据,板楼,东 西,1986,简装,混合结构,集中供暖,两梯十二户,70年,有,101101938609,已购公房,2017-08-12,普通住宅,满五年,非共有,678,105444,2017-08-14
白云路七号院,2017.08.13 ,547.5万,133537,573,8,1,16,26,1281,1室1厅1厨1卫,中楼层,6,41,暂无数据,31.9,板楼,南,1988,简装,混合结构,集中供暖,一梯三户,70年,无,101101916732,已购公房,2017-08-06,普通住宅,暂无数据,非共有,547.5,133537,2017-08-13
裕中西里,2017.08.13 ,590万,138498,615,4,0,0,36,933,1室1厅1厨1卫,高楼层,6,42.6,暂无数据,28.35,板楼,南,1989,简装,混合结构,集中供暖,一梯三户,70年,无,101101927599,已购公房,2017-08-09,普通住宅,满五年,非共有,590,138498,2017-08-13
车站西街15号院,2017.08.13 ,498万,87754,503,13,2,22,68,2763,2室1厅1厨1卫,中楼层,6,56.75,暂无数据,暂无数据,板楼,南 北,1993,简装,混合结构,集中供暖,一梯两户,70年,无,101101890395,已购公房,2017-08-01,普通住宅,满五年,非共有,498,87754,2017-08-13
小红庙,2017.08.13 ,370万,85649,390,2,0,2,0,暂无数据,2室1厅1厨1卫,底层,6,43.2,暂无数据,暂无数据,板楼,东,1987,其他,混合结构,集中供暖,一梯三户,70年,无,101101939630,已购公房,2017-08-12,普通住宅,暂无数据,暂无数据,370,85649,2017-08-13
宣武门西大街,2017.08.13 ,595.5万,97671,605,51,3,60,173,8729,2室1厅1厨1卫,低楼层,14,60.97,暂无数据,47.68,板楼,南,1970,简装,钢混结构,暂无数据,两梯二十七户,70年,有,101101733467,商品房,2017-06-24,普通住宅,满五年,非共有,595.5,97671,2017-08-13
三里河居民区,2017.08.13 ,675万,118630,710,11,0,33,45,1945,3室1厅1厨1卫,顶层,5,56.9,暂无数据,40.53,板楼,南 北,1987,毛坯,混合结构,集中供暖,一梯三户,70年,无,101101900204,已购公房,2017-08-03,普通住宅,满五年,非共有,675,118630,2017-08-13
三里河路4号院,2017.08.13 ,370万,103352,392,15,2,9,96,2557,1室1厅1厨1卫,顶层,6,35.8,暂无数据,35.8,板楼,东,1980,简装,砖混结构,集中供暖,一梯三户,70年,无,101101881745,商品房,2017-07-30,普通住宅,满两年,非共有,370,103352,2017-08-13,160,44693,2012-12-10
新明胡同,2017.08.13 ,1198万,124403,1300,139,3,68,38,2386,3室1厅1厨1卫,中楼层,18,96.3,暂无数据,暂无数据,塔楼,南 西 北,1989,精装,混合结构,集中供暖,两梯六户,70年,有,101101399748,已购公房,2017-03-28,普通住宅,满五年,非共有,1198,124403,2017-08-13
西豪逸景,2017.08.13 ,451万,70801,550,59,1,19,89,5987,1室1厅1厨1卫,底层,28,63.7,平层,46.37,塔楼,西,2001,简装,钢混结构,集中供暖,三梯十二户,70年,有,101101702980,商品房,2017-06-16,普通住宅,满两年,非共有,451,70801,2017-08-13
新风街,2017.08.13 ,700万,130842,775,120,2,85,19,1200,2室1厅1厨1卫,中楼层,5,53.5,暂无数据,暂无数据,板楼,东 西,1980,精装,混合结构,集中供暖,一梯三户,70年,无,101101479201,已购公房,2017-04-16,普通住宅,满五年,非共有,700,130842,2017-08-13
红莲北里,2017.08.13 ,630万,96360,660,87,3,77,167,10473,3室1厅1厨1卫,底层,6,65.38,暂无数据,49.05,板楼,南 北,1986,简装,混合结构,集中供暖,一梯三户,70年,无,101101596101,已购公房,2017-05-18,普通住宅,满五年,非共有,630,96360,2017-08-13
白纸坊东街,2017.08.13 ,719万,99903,780,89,3,66,27,3441,3室1厅1厨1卫,高楼层,18,71.97,暂无数据,54.61,塔楼,东 南 北,1988,简装,混合结构,集中供暖,两梯八户,70年,有,101101588110,私产,2017-05-16,普通住宅,满五年,非共有,719,99903,2017-08-13
新外大街28号院,2017.08.13 ,785万,140682,805,84,3,15,35,2030,2室1厅1厨1卫,中楼层,8,55.8,暂无数据,暂无数据,板塔结合,东北,1999,简装,混合结构,集中供暖,一梯三户,70年,有,101101606385,私产,2017-05-21,普通住宅,满五年,非共有,785,140682,2017-08-13
榆树馆西里,2017.08.12 ,565万,91721,610,31,1,94,138,15608,2室1厅1厨1卫,顶层,6,61.6,暂无数据,50,板楼,南 北,1983,精装,混合结构,集中供暖,一梯三户,70年,无,101101809765,已购公房,2017-07-13,普通住宅,满五年,非共有,565,91721,2017-08-12
西便门外大街,2017.08.12 ,690万,125000,750,39,0,24,19,1934,2室1厅1厨1卫,底层,6,55.2,平层,暂无数据,板楼,南 北,1989,简装,混合结构,集中供暖,一梯三户,70年,无,101101776197,商品房,2017-07-05,普通住宅,满两年,非共有,690,125000,2017-08-12,暂无价格,其他公司成交,2014-03
西黄城根45号院,2017.08.11 ,1000万,138505,1046,29,1,22,52,3088,3室1厅1厨1卫,高楼层,6,72.2,暂无数据,51.32,板楼,东 西,1992,精装,混合结构,集中供暖,一梯两户,70年,无,101101813394,央产房,2017-07-14,普通住宅,满五年,非共有,1000,138505,2017-08-11
手帕口北街,2017.08.10 ,450万,79073,483,61,3,54,129,5196,3室1厅1厨1卫,高楼层,6,56.91,暂无数据,40.51,板楼,东 西,1984,简装,混合结构,集中供暖,一梯三户,70年,无,101101687553,已购公房,2017-06-11,普通住宅,满两年,非共有,450,79073,2017-08-10
爱民里小区,2017.08.10 ,438万,118060,440,22,0,20,0,暂无数据,1室1厅1厨1卫,地下室,6,37.1,暂无数据,暂无数据,板楼,东,1990,简装,混合结构,集中供暖,一梯四户,70年,无,101101835993,商品房,2017-07-19,普通住宅,满两年,非共有,438,118060,2017-08-10
手帕口北街,2017.08.10 ,450万,79073,480,99,2,36,119,3606,3室1厅1厨1卫,中楼层,6,56.91,暂无数据,40.51,板楼,东 西,1984,简装,混合结构,集中供暖,一梯三户,70年,无,101101543672,已购公房,2017-05-03,普通住宅,暂无数据,非共有,450,79073,2017-08-10
右安门内西街甲10号院,2017.08.10 ,556万,88493,575,6,0,6,17,903,2室1厅1厨1卫,高楼层,6,62.83,平层,49.48,板楼,南 北,1985,简装,混合结构,集中供暖,一梯三户,70年,无,101101907219,商品房,2017-08-04,普通住宅,暂无数据,非共有,556,88493,2017-08-10,310,49340,2015-09-18
手帕口北街,2017.08.10 ,446万,77525,465,44,2,0,56,2045,2室1厅1厨1卫,高楼层,6,57.53,暂无数据,暂无数据,板楼,南 北,1989,简装,混合结构,集中供暖,一梯两户,70年,无,101101747081,商品房,2017-06-27,普通住宅,暂无数据,非共有,446,77525,2017-08-10
广华轩,2017.08.10 ,470万,79513,510,20,1,47,67,2973,1室1厅1厨1卫,中楼层,24,59.11,暂无数据,42.74,塔楼,东南,2000,简装,钢混结构,集中供暖,一梯十户,70年,暂无数据,101101845430,私产,2017-07-22,普通住宅,满五年,非共有,470,79513,2017-08-10
红山世家,2017.08.10 ,925万,100522,1000,42,0,12,55,7172,2室1厅1厨1卫,中楼层,25,92.02,暂无数据,68.16,板塔结合,南 北,2010,精装,钢混结构,自供暖,两梯四户,70年,有,101101752051,商品房,2017-06-29,普通住宅,满五年,非共有,925,100522,2017-08-10
华龙美钰,2017.08.09 ,860万,94516,1000,31,1,21,36,2101,2室1厅1厨1卫,高楼层,21,90.99,平层,73.05,板塔结合,南,2011,精装,钢混结构,集中供暖,两梯六户,70年,有,101101797556,商品房,2017-07-10,普通住宅,满两年,非共有,860,94516,2017-08-09
复兴门外大街,2017.08.09 ,690万,108321,725,31,1,20,81,3223,3室0厅1厨1卫,底层,12,63.7,暂无数据,47.8,板楼,南 北,1981,简装,混合结构,集中供暖,两梯十八户,70年,有,101101798862,已购公房,2017-07-10,普通住宅,满五年,非共有,690,108321,2017-08-09,暂无价格,其他公司成交,2014-01
团结大院,2017.08.09 ,710万,99720,770,129,4,63,147,10092,3室1厅1厨1卫,中楼层,6,71.2,暂无数据,49.89,板楼,东 西,1985,简装,混合结构,集中供暖,一梯两户,70年,无,101101427681,已购公房,2017-04-03,普通住宅,满五年,非共有,710,99720,2017-08-09
三里河二区A区,2017.08.09 ,725万,136023,745,5,0,0,36,875,1室1厅1厨1卫,低楼层,20,53.3,平层,36.29,塔楼,南,2001,精装,钢混结构,集中供暖,两梯十户,70年,有,101101907355,已购公房,2017-08-04,普通住宅,满五年,非共有,725,136023,2017-08-09
西四北大街156号,2017.08.09 ,846万,130960,900,59,2,23,49,4078,2室1厅1厨1卫,中楼层,17,64.6,平层,暂无数据,塔楼,南,1987,简装,混合结构,集中供暖,两梯八户,70年,有,101101692067,央产房,2017-06-12,普通住宅,暂无数据,非共有,846,130960,2017-08-09
南华东街2号院,2017.08.09 ,500万,89494,530,225,1,31,18,1417,2室1厅1厨1卫,中楼层,5,55.87,平层,40.22,板楼,南 北,1964,简装,混合结构,集中供暖,一梯三户,70年,无,101101008933,已购公房,2016-12-27,普通住宅,暂无数据,非共有,500,89494,2017-08-09
三不老胡同,2017.08.09 ,600万,98040,636,1,0,1,8,223,2室1厅1厨1卫,底层,6,61.2,暂无数据,45.89,板楼,西北,未知,精装,混合结构,集中供暖,一梯四户,70年,无,101101921666,商品房,2017-08-08,普通住宅,满两年,非共有,600,98040,2017-08-09,暂无价格,自行成交,2013-09
西便门东里,2017.08.09 ,535万,90387,591.9,31,2,2,7,506,2室1厅1厨1卫,高楼层,14,59.19,平层,45.1,板塔结合,南 北,1980,简装,钢混结构,集中供暖,一梯三户,70年,有,101101794550,已购公房,2017-07-09,普通住宅,满五年,非共有,535,90387,2017-08-09
西便门外大街,2017.08.08 ,1000万,122340,1100,5,0,0,0,暂无数据,3室1厅1厨1卫,高楼层,12,81.74,平层,暂无数据,板楼,东南,1982,精装,钢混结构,集中供暖,两梯八户,70年,有,101101905514,央产房,2017-08-04,普通住宅,暂无数据,共有,1000,122340,2017-08-08
双旗杆东里,2017.08.08 ,770万,116491,800,122,5,41,58,4032,2室1厅1厨1卫,高楼层,18,66.1,平层,47,塔楼,东南,1998,简装,混合结构,集中供暖,两梯十户,70年,有,101101451907,商品房,2017-04-09,普通住宅,满两年,非共有,770,116491,2017-08-08,暂无价格,自行成交,2014-05
大拐棒胡同,2017.08.07 ,729万,144357,750,140,6,50,55,4126,1室1厅1厨1卫,中楼层,6,50.5,暂无数据,暂无数据,板楼,东 西,1990,简装,混合结构,集中供暖,一梯四户,70年,无,101101367753,已购公房,2017-03-21,普通住宅,满五年,非共有,729,144357,2017-08-07
阜成门外大街,2017.08.07 ,860万,111834,920,19,0,9,55,1648,3室1厅1厨1卫,中楼层,6,76.9,暂无数据,54.79,板楼,东 南 北,1985,其他,混合结构,集中供暖,一梯三户,70年,无,101101838046,已购公房,2017-07-20,普通住宅,满五年,非共有,860,111834,2017-08-07
百万庄7号院,2017.08.07 ,578万,101941,623,121,4,51,16,639,2室1厅1厨1卫,中楼层,5,56.7,暂无数据,43,板楼,南 北,1977,其他,砖混结构,集中供暖,一梯三户,70年,无,101101454160,央产房,2017-04-09,普通住宅,满五年,非共有,578,101941,2017-08-07
畅柳园,2017.08.07 ,625万,96735,646,12,1,10,17,571,2室1厅1厨1卫,低楼层,14,64.61,暂无数据,50.27,板塔结合,西,2004,简装,钢混结构,集中供暖,一梯九户,70年,有,101101866078,二类经济适用房,2017-07-27,普通住宅,暂无数据,非共有,625,96735,2017-08-07
百万庄未区,2017.08.07 ,640万,103226,680,6,0,6,9,251,2室1厅1厨1卫,顶层,3,62,暂无数据,暂无数据,板楼,南 北,1952,简装,混合结构,集中供暖,一梯两户,70年,无,101101893782,已购公房,2017-08-02,普通住宅,满五年,非共有,640,103226,2017-08-07
西便门内大街79号院,2017.08.07 ,455.5万,86614,490,151,4,57,437,20782,2室1厅1厨1卫,底层,4,52.59,暂无数据,暂无数据,板楼,东南,1977,精装,砖混结构,集中供暖,一梯两户,70年,无,101101305945,央产房,2017-03-09,普通住宅,满五年,非共有,455.5,86614,2017-08-07
三义西里,2017.08.07 ,445万,88417,480,14,1,9,1,60,2室1厅1厨1卫,中楼层,5,50.33,暂无数据,38.27,板楼,南,1981,其他,混合结构,集中供暖,一梯三户,70年,无,101101856125,已购公房,2017-07-24,普通住宅,满五年,非共有,445,88417,2017-08-07
新风南里,2017.08.07 ,526万,89471,650,34,0,4,0,235,1室1厅1厨1卫,地下室,6,58.79,暂无数据,44.1,板楼,南,1996,精装,混合结构,集中供暖,一梯两户,70年,无,101101774247,商品房,2017-07-04,普通住宅,暂无数据,非共有,526,89471,2017-08-07
裕中东里,2017.08.07 ,845万,104193,880,201,5,166,294,29862,3室1厅1厨1卫,高楼层,6,81.1,暂无数据,暂无数据,板楼,东南 北,1986,简装,混合结构,集中供暖,一梯三户,70年,无,101101086076,已购公房,2017-01-18,普通住宅,满五年,非共有,845,104193,2017-08-07
裕中东里,2017.08.06 ,618万,130106,650,44,2,24,30,1654,1室1厅1厨1卫,中楼层,6,47.5,平层,暂无数据,板楼,南,1989,精装,混合结构,集中供暖,一梯两户,70年,无,101101735606,已购公房,2017-06-24,普通住宅,满五年,非共有,618,130106,2017-08-06
白广路6号院,2017.08.06 ,488万,89624,510,37,1,63,44,2418,2室1厅1厨1卫,中楼层,6,54.45,暂无数据,38.6,板楼,南,1981,简装,混合结构,集中供暖,一梯三户,70年,无,101101760595,商品房,2017-07-01,普通住宅,满两年,非共有,488,89624,2017-08-06
双旗杆东里,2017.08.06 ,668万,115571,700,10,1,15,4,43,2室1厅1厨1卫,中楼层,4,57.8,暂无数据,39.81,板楼,南 西 北,1992,其他,混合结构,集中供暖,一梯两户,70年,无,101101870319,已购公房,2017-07-27,普通住宅,满五年,非共有,668,115571,2017-08-06
春风胡同社区,2017.08.06 ,610万,88987,680,104,2,15,30,1383,2室1厅1厨1卫,高楼层,6,68.55,暂无数据,暂无数据,板楼,南 北,2004,其他,混合结构,集中供暖,一梯两户,70年,无,101101511672,二类经济适用房,2017-04-24,普通住宅,满五年,非共有,610,88987,2017-08-06
畅柳园,2017.08.06 ,530万,97427,580,43,1,6,28,1832,1室1厅1厨1卫,高楼层,12,54.4,暂无数据,42.33,板塔结合,东,2004,简装,钢混结构,集中供暖,两梯十二户,70年,有,101101735675,二类经济适用房,2017-06-24,普通住宅,满五年,非共有,530,97427,2017-08-06
新文化街,2017.08.06 ,670万,126178,688,4,0,8,20,337,2室1厅1厨1卫,底层,16,53.1,暂无数据,暂无数据,塔楼,南,1987,简装,钢混结构,集中供暖,两梯七户,70年,有,101101896353,央产房,2017-08-02,普通住宅,暂无数据,非共有,670,126178,2017-08-06
荣丰2008,2017.08.05 ,295万,117110,305,70,1,17,185,7571,1室0厅1厨1卫,中楼层,26,25.19,平层,18.17,塔楼,西,2006,精装,钢混结构,集中供暖,三梯二十七户,70年,有,101101632734,商品房,2017-05-28,普通住宅,暂无数据,非共有,295,117110,2017-08-05,186,73839,2016-05-15
平原里小区,2017.08.05 ,617万,96136,660,90,1,3,0,5,2室1厅1厨1卫,低楼层,9,64.18,平层,暂无数据,板楼,南 北,1999,简装,钢混结构,集中供暖,两梯两户,70年,有,101101562694,已购公房,2017-05-08,普通住宅,满两年,非共有,617,96136,2017-08-05
红莲北里,2017.08.05 ,486万,87129,515,57,1,9,24,968,2室1厅1厨1卫,中楼层,6,55.78,暂无数据,43.02,板楼,南 北,1985,其他,混合结构,集中供暖,一梯四户,70年,无,101101683553,已购公房,2017-06-10,普通住宅,满五年,非共有,486,87129,2017-08-05
小红庙,2017.08.05 ,542万,80944,630,31,2,10,10,452,3室1厅1厨1卫,底层,6,66.96,暂无数据,50.23,板楼,东 西,1986,精装,混合结构,集中供暖,一梯两户,70年,无,101101782961,商品房,2017-07-06,普通住宅,满五年,非共有,542,80944,2017-08-05
三义里,2017.08.05 ,376万,103156,380,10,0,12,37,1145,1室1厅1厨1卫,中楼层,5,36.45,平层,1,板楼,南,1985,简装,混合结构,集中供暖,一梯三户,70年,无,101101864429,已购公房,2017-07-26,普通住宅,满两年,非共有,376,103156,2017-08-05
朗琴园,2017.08.05 ,510万,97329,560,138,5,76,211,14996,1室1厅1厨1卫,低楼层,29,52.4,平层,42.68,塔楼,北,2006,精装,钢混结构,自供暖,三梯七户,70年,有,101101364481,商品房,2017-03-20,普通住宅,满五年,非共有,510,97329,2017-08-05
依莲轩,2017.08.05 ,740万,76956,800,51,1,64,51,5217,2室1厅1厨1卫,中楼层,26,96.16,平层,76.25,塔楼,东北,2000,简装,钢混结构,集中供暖,两梯十户,70年,有,101101703895,私产,2017-06-16,普通住宅,满五年,非共有,740,76956,2017-08-05
阜成门外大街甲40号,2017.08.05 ,660万,126437,690,279,5,83,183,10635,2室1厅1厨1卫,中楼层,5,52.2,平层,暂无数据,板楼,南,1979,简装,混合结构,集中供暖,一梯三户,70年,无,101100782811,已购公房,2016-10-30,普通住宅,满五年,非共有,660,126437,2017-08-05
红莲南里,2017.08.05 ,453万,83967,485,16,1,81,120,6854,2室1厅1厨1卫,底层,6,53.95,暂无数据,暂无数据,板楼,南 北,1984,精装,混合结构,集中供暖,一梯三户,70年,无,101101841430,已购公房,2017-07-21,普通住宅,满五年,非共有,453,83967,2017-08-05
裕中西里,2017.08.05 ,660万,95931,720,26,4,2,18,934,2室1厅1厨1卫,底层,20,68.8,暂无数据,68.8,塔楼,西南,1991,毛坯,混合结构,集中供暖,两梯七户,70年,有,101101800412,已购公房,2017-07-10,普通住宅,暂无数据,非共有,660,95931,2017-08-05
六铺炕二区,2017.08.05 ,720万,129033,730,30,3,33,48,3522,2室1厅1厨1卫,低楼层,6,55.8,暂无数据,暂无数据,板楼,南,1982,简装,混合结构,集中供暖,一梯三户,70年,无,101101783502,已购公房,2017-07-06,普通住宅,满五年,非共有,720,129033,2017-08-05
新街口西里二区,2017.08.05 ,462万,100022,498,7,0,19,0,7,1室1厅1厨1卫,低楼层,6,46.19,暂无数据,42.66,板楼,东,2005,简装,混合结构,自供暖,一梯五户,70年,无,101101877145,商品房,2017-07-29,普通住宅,暂无数据,非共有,462,100022,2017-08-05
车公庄北里,2017.08.04 ,422万,109327,440,9,2,8,64,1514,1室1厅1厨1卫,高楼层,18,38.6,平层,暂无数据,塔楼,南,1985,精装,混合结构,集中供暖,两梯六户,70年,有,101101864743,商品房,2017-07-27,普通住宅,暂无数据,非共有,422,109327,2017-08-04,245,63472,2015-08-07,220,56995,2014-05-21
玉廊园,2017.08.04 ,615万,109626,673,5,0,7,0,暂无数据,1室1厅1厨1卫,中楼层,5,56.1,暂无数据,暂无数据,板楼,南 北,1998,简装,砖混结构,集中供暖,一梯三户,70年,无,101101888782,已购公房,2017-07-31,普通住宅,暂无数据,非共有,615,109626,2017-08-04
阳光丽景,2017.08.04 ,80万,26230,80,2,0,1,0,暂无数据,车位,地下室,0,30.5,暂无数据,暂无数据,暂无数据,北,未知,其他,钢混结构,集中供暖,暂无数据,50年,无,101101900441,商品房,2017-08-03,车库,暂无数据,暂无数据,80,26230,2017-08-04
天宁寺前街南里,2017.08.04 ,930万,95542,973,7,0,0,16,341,3室1厅1厨1卫,低楼层,6,97.34,暂无数据,67.59,板楼,南 北,1991,精装,混合结构,集中供暖,一梯两户,70年,无,101101876379,央产房,2017-07-29,普通住宅,暂无数据,非共有,930,95542,2017-08-04
荣丰2008,2017.08.04 ,355万,93030,380,48,2,114,144,12440,1室0厅1厨1卫,低楼层,26,38.16,平层,27.53,塔楼,北,2006,简装,钢混结构,集中供暖,三梯二十七户,70年,有,101101712363,商品房,2017-06-18,普通住宅,满两年,非共有,355,93030,2017-08-04,120,31447,2013-05-06,暂无价格,自行成交,2013-05
德宝新园,2017.08.04 ,475万,108945,475,6,0,3,36,927,1室1厅1厨1卫,中楼层,7,43.6,暂无数据,暂无数据,板楼,南,1992,简装,混合结构,集中供暖,一梯十三户,70年,无,101101879569,已购公房,2017-07-29,普通住宅,满五年,非共有,475,108945,2017-08-04
荣丰2008,2017.08.04 ,295万,116188,320,4,0,0,53,861,1室0厅1厨1卫,中楼层,26,25.39,平层,18.3,塔楼,南,2006,简装,钢混结构,集中供暖,三梯二十七户,70年,有,101101889933,商品房,2017-08-01,普通住宅,满两年,非共有,295,116188,2017-08-04,114.5,45097,2014-12-02
北礼士路,2017.08.04 ,645万,107143,660,94,3,111,139,8791,2室1厅1厨1卫,中楼层,16,60.2,暂无数据,暂无数据,板楼,东,1990,简装,混合结构,集中供暖,两梯十四户,70年,有,101101538318,央产房,2017-05-02,普通住宅,满五年,非共有,645,107143,2017-08-04
车公庄北里,2017.08.04 ,880万,108002,960,88,0,42,70,5345,3室1厅1厨1卫,高楼层,6,81.48,暂无数据,58.1,板楼,南 北,1995,简装,混合结构,集中供暖,一梯四户,70年,无,101101562510,已购公房,2017-05-08,普通住宅,满五年,非共有,880,108002,2017-08-04
六铺炕二区,2017.08.04 ,787万,118883,800,15,1,3,3,148,3室1厅1厨1卫,中楼层,6,66.2,暂无数据,暂无数据,板楼,南 北,1981,简装,混合结构,集中供暖,一梯三户,70年,无,101101840305,私产,2017-07-20,普通住宅,满五年,非共有,787,118883,2017-08-04
人定湖西里,2017.08.04 ,1245万,129918,1380,25,0,1,0,暂无数据,2室2厅1厨1卫,高楼层,6,95.83,平层,暂无数据,板楼,南 北,2000,精装,钢混结构,集中供暖,一梯两户,70年,无,101101800675,已购公房,2017-07-11,普通住宅,暂无数据,非共有,1245,129918,2017-08-04
南运巷,2017.08.03 ,483万,80756,490,4,0,0,16,209,2室1厅1厨1卫,高楼层,18,59.81,暂无数据,41.9,塔楼,南 北,1990,精装,钢混结构,集中供暖,两梯九户,70年,有,101101888924,商品房,2017-07-31,普通住宅,满两年,共有,483,80756,2017-08-03,243,40629,2013-10-12
车站东街15号院,2017.08.03 ,600万,87096,630,116,6,51,91,4644,2室1厅1厨1卫,高楼层,6,68.89,平层,48.25,板楼,南 北,1997,简装,混合结构,集中供暖,一梯两户,70年,无,101101455840,已购公房,2017-04-09,普通住宅,满五年,非共有,600,87096,2017-08-03
格调,2017.08.02 ,900万,85252,950,33,2,74,106,5852,2室2厅1厨1卫,中楼层,14,105.57,暂无数据,85.23,板塔结合,西南,2005,精装,钢混结构,集中供暖,两梯六户,70年,有,101101762960,私产,2017-07-01,普通住宅,满五年,共有,900,85252,2017-08-02
椿树园,2017.08.02 ,1230万,103119,1330,67,6,20,26,2116,3室1厅1厨1卫,低楼层,17,119.28,暂无数据,81.92,塔楼,西南,1998,精装,钢混结构,集中供暖,两梯六户,70年,有,101101631679,央产房,2017-05-28,普通住宅,满五年,非共有,1230,103119,2017-08-02
德胜里一区,2017.08.02 ,903万,123699,930,83,7,86,103,7457,4室1厅1厨1卫,底层,5,73,暂无数据,暂无数据,板楼,南 北,1980,简装,混合结构,集中供暖,一梯两户,70年,无,101101572722,已购公房,2017-05-11,普通住宅,暂无数据,非共有,903,123699,2017-08-02,暂无价格,其他公司成交,2014-04
莲花池东路甲5号院,2017.08.02 ,564万,121605,585,5,0,4,0,30,1室1厅1厨1卫,中楼层,28,46.38,暂无数据,31.68,塔楼,南,2003,精装,钢混结构,集中供暖,两梯二十一户,70年,有,101101875663,商品房,2017-07-28,普通住宅,满五年,非共有,564,121605,2017-08-02
月坛北街,2017.08.02 ,485万,143492,500,5,0,15,36,998,1室1厅1厨1卫,中楼层,5,33.8,暂无数据,22.98,板楼,南,1973,精装,混合结构,集中供暖,一梯三户,70年,无,101101877618,已购公房,2017-07-29,普通住宅,暂无数据,非共有,485,143492,2017-08-02
三里河路,2017.08.02 ,575万,100878,598,15,2,23,65,2938,2室1厅1厨1卫,中楼层,6,57,暂无数据,暂无数据,板楼,南,1980,精装,混合结构,集中供暖,一梯两户,70年,无,101101830709,商品房,2017-07-18,普通住宅,满五年,非共有,575,100878,2017-08-02,180,31579,2011-11-27
新风街1号院,2017.08.02 ,1100万,141698,1150,43,0,35,19,1558,2室1厅1厨1卫,中楼层,22,77.63,暂无数据,59.35,塔楼,西南,2000,简装,钢混结构,自供暖,两梯八户,70年,有,101101720686,央产房,2017-06-20,普通住宅,满五年,非共有,1100,141698,2017-08-02
六铺炕二区,2017.08.02 ,675万,141807,700,65,3,96,9,606,1室1厅1厨1卫,中楼层,17,47.6,暂无数据,暂无数据,塔楼,北,1991,其他,混合结构,集中供暖,两梯十户,70年,有,101101635654,商品房,2017-05-29,普通住宅,满五年,非共有,675,141807,2017-08-02
三里河三区,2017.08.01 ,747.7万,125034,770,15,1,56,122,5909,2室1厅1厨1卫,高楼层,6,59.8,暂无数据,41.9,板楼,南 北,1991,简装,混合结构,集中供暖,一梯三户,70年,无,101101829601,已购公房,2017-07-18,普通住宅,满五年,非共有,747.7,125034,2017-08-01
感化胡同3号院,2017.08.01 ,690万,110879,750,43,1,16,0,1,2室1厅1厨1卫,底层,6,62.23,暂无数据,暂无数据,板楼,南 北,1992,简装,砖混结构,集中供暖,一梯两户,70年,无,101101719473,已购公房,2017-06-20,普通住宅,暂无数据,共有,690,110879,2017-08-01
