小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
朝阳首府,2017.07.11 ,342万,39015,980,28,0,0,0,15,2室1厅1厨1卫,高楼层,15,87.66,平层,64.32,塔楼,南,2009,精装,钢混结构,集中供暖,四梯十一户,70年,有,101101697628,商品房,2017-06-14,普通住宅,满五年,非共有,342,39015,2017-07-11
和平里五区,2017.07.11 ,582万,105588,600,85,8,60,65,3177,2室1厅1厨1卫,中楼层,6,55.12,平层,暂无数据,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,70年,无,101101485982,央产房,2017-04-17,普通住宅,暂无数据,非共有,582,105588,2017-07-11
兴隆都市馨园,2017.07.10 ,350万,119048,379.3,10,0,1,24,687,1室0厅1厨1卫,低楼层,7,29.4,暂无数据,21.39,塔楼,北,2004,精装,钢混结构,集中供暖,两梯九十八户,70年,有,101101759141,商品房,2017-06-30,普通住宅,满两年,非共有,350,119048,2017-07-10,164,55783,2013-08-30
车站路6号院,2017.07.10 ,335万,65687,350,15,0,2,0,暂无数据,2室1厅1厨1卫,顶层,6,51,平层,暂无数据,板楼,南,1985,精装,砖混结构,集中供暖,一梯三户,70年,无,101101740181,已购公房,2017-06-25,普通住宅,暂无数据,非共有,335,65687,2017-07-10
太华公寓,2017.07.10 ,480万,82066,538,85,0,6,28,2542,1室0厅1厨1卫,中楼层,18,58.49,暂无数据,41.23,塔楼,北,2000,简装,钢混结构,集中供暖,三梯十三户,70年,有,101101484188,商品房,2017-04-17,公寓,满五年,共有,480,82066,2017-07-10
金鱼池西区,2017.07.10 ,351万,72387,398,14,2,10,25,947,1室0厅1厨1卫,低楼层,6,48.49,暂无数据,暂无数据,板塔结合,东,2002,精装,钢混结构,自供暖,一梯四户,70年,无,101101743344,商品房,2017-06-26,普通住宅,满五年,非共有,351,72387,2017-07-10
新景家园东区,2017.07.10 ,620万,102025,716,71,3,92,34,2810,1室1厅1厨1卫,高楼层,12,60.77,暂无数据,48.87,板塔结合,南,2004,简装,钢混结构,自供暖,一梯四户,70年,有,101101532491,商品房,2017-04-30,普通住宅,暂无数据,非共有,620,102025,2017-07-10
小黄庄一区,2017.07.10 ,800万,107730,850,51,1,24,0,32,3室1厅1厨1卫,中楼层,6,74.26,暂无数据,暂无数据,板楼,南 北,1994,其他,混合结构,集中供暖,一梯两户,70年,无,101101603546,私产,2017-05-20,普通住宅,满五年,非共有,800,107730,2017-07-10
新奥洋房,2017.07.10 ,730万,76114,796,51,1,70,73,4990,2室1厅1厨1卫,中楼层,11,95.91,暂无数据,79.13,板塔结合,西,2006,精装,钢混结构,自供暖,一梯三户,70年,有,101101603513,商品房,2017-05-20,普通住宅,满五年,共有,730,76114,2017-07-10
东花市北里西区,2017.07.10 ,1150万,82633,1300,31,0,23,14,2672,2室2厅1厨2卫,中楼层,6,139.17,暂无数据,99.3,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,70年,无,101101681656,央产房,2017-06-09,普通住宅,满五年,非共有,1150,82633,2017-07-10
和平里东街9号院,2017.07.09 ,795万,95657,800,82,2,12,26,1313,2室2厅1厨1卫,中楼层,16,83.11,暂无数据,83.11,塔楼,东北,2002,简装,钢混结构,集中供暖,两梯八户,70年,有,101101492970,央产房,2017-04-19,普通住宅,满五年,非共有,795,95657,2017-07-09
安贞苑50号院,2017.07.09 ,810万,92561,890,36,1,78,149,7973,3室1厅1厨1卫,低楼层,6,87.51,暂无数据,70,板楼,南 北,1996,精装,混合结构,集中供暖,一梯两户,70年,无,101101661201,已购公房,2017-06-04,普通住宅,满五年,非共有,810,92561,2017-07-09
本家润园三期,2017.07.09 ,625万,95639,653,11,0,21,49,2398,2室1厅1厨1卫,高楼层,18,65.35,暂无数据,53.76,塔楼,东,2005,精装,钢混结构,集中供暖,三梯十八户,70年,有,101101751897,商品房,2017-06-29,普通住宅,暂无数据,共有,625,95639,2017-07-09
安化北里,2017.07.09 ,400万,117234,409.4,128,4,66,119,7277,1室1厅1厨1卫,底层,6,34.12,暂无数据,暂无数据,板楼,东 南,1984,简装,砖混结构,暂无数据,一梯七户,70年,无,101101276490,商品房,2017-03-04,普通住宅,满五年,非共有,400,117234,2017-07-09
和平里二区,2017.07.09 ,772.5万,96781,790,5,0,2,3,55,2室1厅1厨1卫,高楼层,20,79.82,暂无数据,63.79,塔楼,东 北,2006,精装,钢混结构,集中供暖,三梯十二户,70年,有,101101778092,商品房,2017-07-05,普通住宅,满五年,非共有,772.5,96781,2017-07-09
法华南里,2017.07.09 ,600万,92536,650,50,0,8,37,1691,2室1厅1厨1卫,中楼层,6,64.84,暂无数据,44.2,板楼,东 西,1990,精装,混合结构,集中供暖,一梯两户,70年,无,101101603535,已购公房,2017-05-20,普通住宅,满五年,非共有,600,92536,2017-07-09
本家润园三期,2017.07.09 ,475万,101932,500,21,1,2,0,8,1室1厅1厨1卫,高楼层,18,46.6,暂无数据,38.37,板塔结合,北,2005,简装,钢混结构,集中供暖,三梯十八户,70年,有,101101712722,二类经济适用房,2017-06-18,普通住宅,满两年,非共有,475,101932,2017-07-09
和平里三区,2017.07.08 ,498万,113985,510,22,2,42,0,6,1室1厅1厨1卫,中楼层,6,43.69,暂无数据,43.69,板楼,南 北,1996,其他,混合结构,暂无数据,一梯三户,70年,无,101101706703,商品房,2017-06-16,普通住宅,满五年,非共有,498,113985,2017-07-08
左安漪园,2017.07.08 ,848万,93827,915,99,2,31,130,6465,2室1厅1厨1卫,低楼层,15,90.38,暂无数据,75.42,板塔结合,西南,2004,简装,钢混结构,集中供暖,三梯十户,70年,有,101101415081,商品房,2017-03-31,普通住宅,暂无数据,非共有,848,93827,2017-07-08
东直门南大街,2017.07.07 ,450万,93711,508,105,6,21,99,3841,1室1厅1厨1卫,中楼层,18,48.02,暂无数据,46,板塔结合,西,1990,精装,钢混结构,集中供暖,两梯十户,70年,有,101101387937,商品房,2017-03-25,普通住宅,暂无数据,非共有,450,93711,2017-07-07
兴隆都市馨园,2017.07.07 ,335万,115677,350,86,4,2,47,1865,1室0厅1厨1卫,低楼层,7,28.96,暂无数据,21.07,塔楼,东,2004,精装,钢混结构,集中供暖,两梯二十八户,70年,有,101101468196,商品房,2017-04-13,普通住宅,暂无数据,非共有,335,115677,2017-07-07,暂无价格,其他公司成交,2016-07,158,54559,2013-03-02
华龙美晟,2017.07.07 ,390万,76516,398,55,4,41,283,10501,1室1厅1厨1卫,中楼层,12,50.97,暂无数据,41.55,塔楼,东北,2009,简装,钢混结构,自供暖,三梯十四户,70年,有,101101581982,商品房,2017-05-14,普通住宅,满五年,非共有,390,76516,2017-07-07
交道口东大街,2017.07.06 ,1005万,138889,1013,44,1,39,51,1638,2室1厅1厨1卫,中楼层,11,72.36,平层,暂无数据,板塔结合,南,2003,精装,混合结构,集中供暖,两梯八户,70年,有,101101612372,二类经济适用房,2017-05-23,普通住宅,暂无数据,共有,1005,138889,2017-07-06
柏林寺西,2017.07.05 ,585万,96935,620,56,3,24,31,1627,2室1厅1厨1卫,高楼层,6,60.35,暂无数据,暂无数据,板楼,东 西,1985,简装,砖混结构,集中供暖,一梯三户,70年,无,101101569849,央产房,2017-05-10,普通住宅,满五年,非共有,585,96935,2017-07-05
豆瓣胡同,2017.07.04 ,915万,128512,960,54,2,9,27,1181,2室1厅1厨1卫,高楼层,12,71.2,暂无数据,71,板楼,东 西,2003,简装,钢混结构,暂无数据,一梯四户,70年,有,101101574037,商品房,2017-05-12,普通住宅,满五年,非共有,915,128512,2017-07-04
十字坡西里,2017.07.04 ,570万,96693,589,29,2,14,59,2589,2室1厅1厨1卫,顶层,5,58.95,暂无数据,58.95,板楼,南 北,1981,其他,混合结构,集中供暖,一梯三户,70年,无,101101666060,私产,2017-06-05,普通住宅,满五年,非共有,570,96693,2017-07-04
火桥北里,2017.07.04 ,410万,103693,430,78,3,41,179,6562,2室1厅1厨1卫,中楼层,5,39.54,暂无数据,28.7,板楼,南 北,1977,精装,混合结构,暂无数据,一梯三户,70年,无,101101485842,商品房,2017-04-17,普通住宅,满五年,非共有,410,103693,2017-07-04
中海紫御公馆,2017.07.03 ,648万,101425,700,42,0,43,96,7093,1室1厅1厨1卫,低楼层,19,63.89,平层,暂无数据,板塔结合,西北,2010,精装,钢混结构,集中供暖,两梯六户,70年,有,101101610956,商品房,2017-05-23,普通住宅,满两年,非共有,648,101425,2017-07-03
新景家园东区,2017.07.03 ,899万,115050,960,95,3,34,31,3637,2室1厅1厨1卫,中楼层,17,78.14,暂无数据,63.73,板塔结合,南 北,2005,精装,钢混结构,自供暖,一梯四户,70年,有,101101410375,商品房,2017-03-30,普通住宅,满五年,非共有,899,115050,2017-07-03
夕照寺西里,2017.07.02 ,415万,97441,446,31,3,16,33,1767,1室1厅1厨1卫,中楼层,6,42.59,暂无数据,29.1,板楼,南,1988,简装,混合结构,集中供暖,一梯三户,70年,无,101101649884,已购公房,2017-06-02,普通住宅,暂无数据,非共有,415,97441,2017-07-02
兴化西里,2017.07.02 ,552万,96084,560,20,1,6,4,340,2室1厅1厨1卫,中楼层,5,57.45,平层,暂无数据,板楼,南 北,1976,简装,混合结构,集中供暖,一梯三户,70年,无,101101693264,商品房,2017-06-12,普通住宅,满五年,非共有,552,96084,2017-07-02
朝阳门南小街,2017.07.02 ,738万,91518,780,38,2,45,58,2880,2室1厅1厨1卫,低楼层,9,80.64,暂无数据,70,板楼,西,2004,精装,钢混结构,自供暖,一梯四户,70年,有,101101620525,商品房,2017-05-25,普通住宅,满五年,非共有,738,91518,2017-07-02
忠实里,2017.07.01 ,500万,88355,515,111,2,21,0,74,1室1厅1厨1卫,中楼层,16,56.59,平层,暂无数据,塔楼,南,1980,简装,钢混结构,集中供暖,两梯八户,70年,有,101101327550,已购公房,2017-03-13,普通住宅,暂无数据,非共有,500,88355,2017-07-01
广渠家园,2017.07.01 ,719万,90384,780,20,0,12,60,1646,3室1厅1厨1卫,高楼层,29,79.55,平层,63.6,板塔结合,西南,2009,简装,钢混结构,集中供暖,三梯十二户,70年,有,101101691020,二类经济适用房,2017-06-11,普通住宅,满五年,非共有,719,90384,2017-07-01
永康胡同1号院,2017.07 , , , , , , , , ,1室1厅1厨1卫,中楼层,7,47.06,平层,47,板楼,东 西,2002,其他,混合结构,集中供暖,一梯四户,70年,无,101101518700,已购公房,2017-04-26,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-07
建国门北大街,2017.07 , , , , , , , , ,2室1厅1厨1卫,低楼层,17,57.89,平层,暂无数据,塔楼,西南 北,1990,简装,钢混结构,集中供暖,两梯八户,70年,有,101101704454,私产,2017-06-16,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-07
后永康胡同2号院4号院,2017.07 , , , , , , , , ,- -室- -厅,底层,5,暂无数据,暂无数据,暂无数据,板楼,暂无数据,1990,其他,混合结构,集中供暖,一梯三户,70年,无,BJ0002969891,央产房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
国瑞城西区,2017.07 , , , , , , , , ,- -室- -厅,中楼层,16,暂无数据,暂无数据,暂无数据,塔楼,暂无数据,2013,其他,钢混结构,集中供暖,八梯二十九户,70年,有,BJ0002971133,商品房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
新景家园西区,2017.07 , , , , , , , , ,- -室- -厅,高楼层,18,暂无数据,暂无数据,暂无数据,板塔结合,暂无数据,2004,其他,钢混结构,自供暖,一梯四户,70年,有,BJ0002971138,二类经济适用房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
景泰西里,2017.07 , , , , , , , , ,- -室- -厅,底层,6,暂无数据,暂无数据,暂无数据,板楼,暂无数据,1982,其他,砖混结构,集中供暖,一梯三户,70年,无,BJ0002971309,商品房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
新怡家园,2017.07 , , , , , , , , ,2室2厅1厨2卫,中楼层,13,137,暂无数据,暂无数据,板楼,暂无数据,2006,其他,钢混结构,集中供暖,一梯两户,70年,有,BJ0002971581,商品房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
新景家园西区,2017.07 , , , , , , , , ,- -室- -厅,中楼层,11,暂无数据,暂无数据,暂无数据,板塔结合,暂无数据,2001,其他,钢混结构,集中供暖,两梯六户,70年,有,BJ0002971630,商品房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
兴隆都市馨园,2017.07 , , , , , , , , ,1室0厅1厨1卫,中楼层,7,27.22,平层,暂无数据,塔楼,南,2004,其他,钢混结构,集中供暖,两梯九十八户,70年,有,BJ0002972049,私产,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
前门前,2017.07 , , , , , , , , ,2室1厅1厨1卫,高楼层,6,63.59,平层,暂无数据,板塔结合,南 北,2009,其他,钢混结构,集中供暖,一梯四户,70年,有,BJ0002973212,商品房,2017-08-15,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
北竹杆胡同,2017.07 , , , , , , , , ,- -室- -厅,中楼层,6,暂无数据,暂无数据,暂无数据,板楼,暂无数据,2003,其他,钢混结构,集中供暖,一梯三户,70年,无,BJ0002973238,二类经济适用房,2017-08-15,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
沙滩后街55号院,2017.07 , , , , , , , , ,- -室- -厅,中楼层,5,暂无数据,暂无数据,暂无数据,板楼,暂无数据,1986,其他,砖混结构,集中供暖,一梯三户,70年,无,BJ0002973547,已购公房,2017-08-15,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
交道口北头条24号院,2017.07 , , , , , , , , ,1室1厅1厨1卫,中楼层,6,42.37,暂无数据,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,70年,暂无数据,101101600924,商品房,2017-05-19,普通住宅,暂无数据,非共有,暂无价格,其他公司成交,2017-07
瑞士公寓,2017.07 , , , , , , , , ,1室1厅1厨1卫,高楼层,16,95.61,暂无数据,70.9,塔楼,东南,2007,精装,钢混结构,自供暖,两梯六户,70年,有,101101430432,商品房,2017-04-04,公寓,满五年,共有,暂无价格,其他公司成交,2017-07
北河沿大街,2017.07 , , , , , , , , ,2室1厅1厨1卫,高楼层,6,57.87,平层,暂无数据,塔楼,西 北,1989,其他,砖混结构,集中供暖,一梯五户,70年,无,BJ0002969666,已购公房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
富贵园三区,2017.07 , , , , , , , , ,1室1厅1厨1卫,高楼层,18,48.87,暂无数据,38.56,塔楼,北,2002,精装,钢混结构,集中供暖,四梯十七户,70年,有,101101471567,商品房,2017-04-14,普通住宅,满两年,非共有,暂无价格,其他公司成交,2017-07
富贵园三区,2017.07 , , , , , , , , ,1室1厅1厨1卫,中楼层,16,64.8,平层,暂无数据,塔楼,西,2002,其他,钢混结构,集中供暖,两梯七户,70年,有,BJ0002970382,二类经济适用房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
安外东河沿,2017.07 , , , , , , , , ,2室1厅1厨1卫,底层,6,65,平层,暂无数据,板楼,南 北,1998,其他,混合结构,集中供暖,一梯两户,70年,无,BJ0002971264,已购公房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
灯市口大街,2017.07 , , , , , , , , ,1室1厅1厨1卫,中楼层,10,40.9,暂无数据,暂无数据,板塔结合,南,1990,简装,钢混结构,集中供暖,一梯十一户,70年,有,101101796967,央产房,2017-07-09,普通住宅,暂无数据,共有,暂无价格,其他公司成交,2017-07
民安小区东直门内北小街,2017.07 , , , , , , , , ,1室1厅1厨1卫,低楼层,14,51.67,平层,暂无数据,板楼,南,2003,其他,钢混结构,集中供暖,两梯三户,70年,有,101086013274,二类经济适用房,2013-06-13,普通住宅,满两年,暂无数据,暂无价格,其他公司成交,2017-07
安外花园,2017.07 , , , , , , , , ,2室1厅1厨1卫,中楼层,6,58.03,暂无数据,50,板楼,南 北,1990,精装,混合结构,集中供暖,一梯两户,70年,无,101101772711,私产,2017-07-04,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-07
交道口东大街,2017.07 , , , , , , , , ,2室1厅1厨1卫,低楼层,11,72,平层,暂无数据,板塔结合,南,2002,其他,钢混结构,集中供暖,一梯六户,70年,有,BJ0002973426,二类经济适用房,2017-08-15,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
当代MOMA,2017.07 , , , , , , , , ,2室1厅1厨2卫,中楼层,21,152.04,暂无数据,123.2,塔楼,东 北,2006,精装,钢混结构,集中供暖,两梯六户,70年,有,101101673078,商品房,2017-06-07,普通住宅,暂无数据,非共有,暂无价格,其他公司成交,2017-07
土儿胡同,2017.07 , , , , , , , , ,2室1厅1厨1卫,中楼层,6,69.69,平层,暂无数据,板楼,南 北,2003,简装,钢混结构,集中供暖,一梯两户,70年,无,101101609574,商品房,2017-05-22,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-07
交道口东大街,2017.07 , , , , , , , , ,1室1厅1厨1卫,中楼层,11,53.46,暂无数据,暂无数据,板塔结合,北,2002,简装,钢混结构,集中供暖,两梯八户,70年,有,101101586185,二类经济适用房,2017-05-15,普通住宅,满五年,非共有,暂无价格,其他公司成交,2017-07
中海紫御公馆,2017.07 , , , , , , , , ,2室1厅1厨1卫,高楼层,22,62,平层,暂无数据,板塔结合,东 北,2010,其他,钢混结构,集中供暖,两梯六户,70年,有,BJ0002970812,商品房,2017-08-14,普通住宅,暂无数据,暂无数据,暂无价格,其他公司成交,2017-07
当代MOMA,2017.07 , , , , , , , , ,2室1厅1厨2卫,中楼层,21,152.04,暂无数据,123.2,塔楼,东 北,2006,精装,钢混结构,集中供暖,两梯六户,70年,有,101101673078,商品房,2017-06-07,普通住宅,暂无数据,非共有,暂无价格,其他公司成交,2017-07
