小区名,成交时间,成交价格,成交单价,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,总共层数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,产权年限,配备电梯,链家编号,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,成交价格（历史1）,成交单价（历史1）,成交时间（历史1）,成交价格（历史2）,成交单价（历史2）,成交时间（历史2）,成交价格（历史3）,成交单价（历史3）,成交时间（历史3）,成交价格（历史4）,成交单价（历史4）,成交时间（历史4）,成交价格（历史5）,成交单价（历史5）,成交时间（历史5）,成交价格（历史6）,成交单价（历史6）,成交时间（历史6）
锦鸿阁,2017.08.24 ,580万,76266,598,75,3,16,42,2610,2室1厅1厨1卫,高楼层,14,76.05,暂无数据,58.62,板塔结合,西,2007,其他,钢混结构,集中供暖,两梯九户,70年,有,101101686640,商品房,2017-06-10,普通住宅,满五年,非共有,580,76266,2017-08-24
安贞里,2017.08.24 ,567万,81771,600,42,1,48,45,2309,2室1厅1厨1卫,低楼层,17,69.34,暂无数据,暂无数据,塔楼,南,1985,其他,钢混结构,集中供暖,两梯八户,70年,有,101101812089,央产房,2017-07-13,普通住宅,满两年,非共有,567,81771,2017-08-24
中海城香克林,2017.08.24 ,500万,64517,510,6,0,3,4,227,2室1厅1厨1卫,高楼层,11,77.5,暂无数据,65.02,板楼,西,2012,精装,钢混结构,集中供暖,一梯四户,70年,有,101101966674,商品房,2017-08-18,普通住宅,满五年,非共有,500,64517,2017-08-24
富力城D区,2017.08.24 ,36万,14400,40,5,0,0,0,暂无数据,车位,地下室,0,25,暂无数据,暂无数据,平房,南,2004,其他,钢混结构,集中供暖,暂无数据,40年,有,101101974354,商品房,2017-08-20,车库,暂无数据,暂无数据,36,14400,2017-08-24
天天朝阳,2017.08.24 ,282万,73977,285,78,2,35,116,5468,1室0厅1厨1卫,中楼层,16,38.12,平层,28.59,塔楼,西,2005,精装,钢混结构,自供暖,两梯十一户,70年,有,101101673811,私产,2017-06-07,普通住宅,满五年,非共有,282,73977,2017-08-24
裕民路4号院,2017.08.24 ,405万,73690,420,18,1,9,47,1616,2室1厅1厨1卫,顶层,6,54.96,暂无数据,暂无数据,板楼,南 北,1982,精装,混合结构,集中供暖,一梯两户,70年,无,101101917557,已购公房,2017-08-07,普通住宅,满五年,非共有,405,73690,2017-08-24
曙光里,2017.08.24 ,373万,66513,395,115,4,70,244,11642,2室1厅1厨1卫,高楼层,6,56.08,平层,40,板楼,东南 西北,1984,简装,混合结构,集中供暖,一梯三户,70年,无,101101538165,已购公房,2017-05-02,普通住宅,满五年,非共有,373,66513,2017-08-24
京棉新城二厂,2017.08.24 ,460万,58711,498,27,1,44,38,3162,2室1厅1厨1卫,低楼层,28,78.35,暂无数据,63.55,塔楼,西南,2009,精装,钢混结构,集中供暖,四梯十二户,70年,有,101101878302,二类经济适用房,2017-07-29,普通住宅,满两年,非共有,460,58711,2017-08-24
紫南家园,2017.08.24 ,401万,60575,408,229,4,14,167,9199,1室1厅1厨1卫,中楼层,6,66.2,平层,58.71,板楼,东南,2002,其他,混合结构,集中供暖,一梯三户,70年,无,101101051163,商品房,2017-01-07,普通住宅,满两年,共有,401,60575,2017-08-24,202,30514,2014-05-16
富力城D区,2017.08.24 ,33万,10434,33,4,0,0,0,暂无数据,车位,地下室,0,31.63,暂无数据,暂无数据,平房,西,2004,其他,钢混结构,集中供暖,暂无数据,40年,有,101101976833,商品房,2017-08-21,车库,暂无数据,暂无数据,33,10434,2017-08-24
花家地小区,2017.08.24 ,382万,65908,398,169,8,165,166,19555,2室1厅1厨1卫,中楼层,6,57.96,平层,40.1,板楼,东 西,1993,毛坯,混合结构,集中供暖,一梯两户,70年,无,101101298860,已购公房,2017-03-08,普通住宅,满五年,非共有,382,65908,2017-08-24
万科星园,2017.08.24 ,830万,76456,860,90,2,13,84,5106,2室2厅1厨1卫,高楼层,18,108.56,平层,88.7,塔楼,西南,2000,精装,钢混结构,自供暖,两梯六户,70年,有,101101623426,商品房,2017-05-26,普通住宅,满五年,非共有,830,76456,2017-08-24
金隅丽景园,2017.08.24 ,312万,43256,312,32,2,16,69,3583,2室1厅1厨1卫,低楼层,28,72.13,暂无数据,56.33,板塔结合,南 北,2010,精装,钢混结构,集中供暖,两梯七户,70年,有,101101853032,一类经济适用房,2017-07-23,普通住宅,满五年,非共有,312,43256,2017-08-24
